consumption_id,customer_id,consumption_date,compute_units_used,storage_gb_used,query_count
CONS-0008-0017,CUST-0008,2026-04-21,52965,373851,895391
CONS-0008-0018,CUST-0008,2026-05-02,35046,325028,685573
CONS-0008-0019,CUST-0008,2026-02-19,52003,344960,729297
CONS-0008-0020,CUST-0008,2026-05-02,61385,100901,187092
CONS-0008-0021,CUST-0008,2026-03-11,52194,167135,599289
CONS-0008-0022,CUST-0008,2026-02-13,19903,471680,979411
CONS-0008-0023,CUST-0008,2026-03-12,30713,427203,345592
CONS-0008-0024,CUST-0008,2026-03-24,17357,189065,966085
CONS-0008-0025,CUST-0008,2026-02-14,51158,192974,384019
CONS-0008-0026,CUST-0008,2026-04-12,29701,477007,288401
CONS-0008-0027,CUST-0008,2026-04-10,55625,426207,148260
CONS-0008-0028,CUST-0008,2026-03-24,41332,465990,825353
CONS-0008-0029,CUST-0008,2026-03-16,16844,311369,768506
CONS-0008-0030,CUST-0008,2026-05-10,64649,137182,429341
CONS-0008-0031,CUST-0008,2026-04-15,53006,212936,949165
CONS-0008-0032,CUST-0008,2026-03-09,24822,336871,558435
CONS-0008-0033,CUST-0008,2026-02-18,57106,297829,764605
CONS-0008-0034,CUST-0008,2026-03-24,27389,476779,263726
CONS-0008-0035,CUST-0008,2026-03-02,24485,400207,668325
CONS-0008-0036,CUST-0008,2026-02-16,49161,481172,727652
CONS-0008-0037,CUST-0008,2026-03-23,62972,151642,711911
CONS-0008-0038,CUST-0008,2026-04-23,18214,330122,500601
CONS-0008-0039,CUST-0008,2026-04-19,44529,437619,194851
CONS-0008-0040,CUST-0008,2026-05-03,55036,333185,807377
CONS-0008-0041,CUST-0008,2026-03-24,44265,476476,494008
CONS-0008-0042,CUST-0008,2026-05-08,46107,168060,788327
CONS-0008-0043,CUST-0008,2026-02-27,49717,268829,146595
CONS-0008-0044,CUST-0008,2026-04-18,41841,460744,602093
CONS-0008-0045,CUST-0008,2026-03-25,32429,154452,867288
CONS-0008-0046,CUST-0008,2026-04-10,59495,57204,335008
CONS-0008-0047,CUST-0008,2026-04-15,24042,102786,239201
CONS-0008-0048,CUST-0008,2026-04-01,62527,171961,658957
CONS-0009-0000,CUST-0009,2026-04-03,2798,7482,1957
CONS-0009-0001,CUST-0009,2026-04-30,4204,5400,3106
CONS-0009-0002,CUST-0009,2026-04-05,533,8299,8519
CONS-0009-0003,CUST-0009,2026-04-17,2327,2592,9677
CONS-0009-0004,CUST-0009,2026-02-11,1134,7180,7617
CONS-0009-0005,CUST-0009,2026-05-02,2089,5411,1182
CONS-0009-0006,CUST-0009,2026-04-23,2567,1471,2846
CONS-0009-0007,CUST-0009,2026-04-26,2953,5267,8114
CONS-0009-0008,CUST-0009,2026-04-24,3538,6292,4847
CONS-0009-0009,CUST-0009,2026-03-26,3878,7675,9523
CONS-0009-0010,CUST-0009,2026-03-25,2758,5066,7965
CONS-0009-0011,CUST-0009,2026-02-21,641,7535,2210
CONS-0009-0012,CUST-0009,2026-04-17,2547,1913,1320
CONS-0009-0013,CUST-0009,2026-04-03,2919,7597,4633
CONS-0009-0014,CUST-0009,2026-05-05,3132,3513,9366
CONS-0009-0015,CUST-0009,2026-02-28,1009,9643,5434
CONS-0009-0016,CUST-0009,2026-04-06,1656,3986,4624
CONS-0009-0017,CUST-0009,2026-02-23,2009,3834,7905
CONS-0009-0018,CUST-0009,2026-05-09,686,7283,8859
CONS-0009-0019,CUST-0009,2026-04-29,2010,3436,6225
CONS-0009-0020,CUST-0009,2026-02-23,3331,6359,4043
CONS-0009-0021,CUST-0009,2026-04-12,738,6593,4580
CONS-0009-0022,CUST-0009,2026-04-07,1502,6582,1674
CONS-0009-0023,CUST-0009,2026-03-20,873,8283,2269
CONS-0009-0024,CUST-0009,2026-02-16,1710,9702,1448
CONS-0009-0025,CUST-0009,2026-03-07,2486,3215,9272
CONS-0009-0026,CUST-0009,2026-03-06,786,2503,6019
CONS-0009-0027,CUST-0009,2026-05-08,1649,3736,5785
CONS-0009-0028,CUST-0009,2026-03-12,1856,1171,6300
CONS-0009-0029,CUST-0009,2026-02-25,2847,5190,6705
CONS-0009-0030,CUST-0009,2026-03-22,4570,9032,5119
CONS-0009-0031,CUST-0009,2026-02-20,4819,7188,5992
CONS-0009-0032,CUST-0009,2026-04-26,1357,9925,8139
CONS-0009-0033,CUST-0009,2026-03-23,1426,6999,4302
CONS-0009-0034,CUST-0009,2026-04-29,1568,6402,1984
CONS-0009-0035,CUST-0009,2026-04-26,1613,5509,7788
CONS-0009-0036,CUST-0009,2026-03-29,1513,3346,9695
CONS-0009-0037,CUST-0009,2026-02-26,851,5392,4133
CONS-0009-0038,CUST-0009,2026-04-23,4803,4015,4353
CONS-0009-0039,CUST-0009,2026-02-19,4755,3473,3667
CONS-0009-0040,CUST-0009,2026-03-21,3634,1244,1287
CONS-0009-0041,CUST-0009,2026-03-24,1065,6404,4614
CONS-0009-0042,CUST-0009,2026-03-09,3719,4077,1680
CONS-0009-0043,CUST-0009,2026-02-19,561,6157,2152
CONS-0009-0044,CUST-0009,2026-04-26,3393,8623,1299
CONS-0009-0045,CUST-0009,2026-04-12,3882,8584,7010
CONS-0009-0046,CUST-0009,2026-05-03,2392,9656,4083
CONS-0009-0047,CUST-0009,2026-04-16,1845,7959,3493
CONS-0009-0048,CUST-0009,2026-03-09,810,3102,6551
CONS-0009-0049,CUST-0009,2026-04-16,4184,7552,1131
CONS-0009-0050,CUST-0009,2026-03-30,2126,9924,9048
CONS-0009-0051,CUST-0009,2026-03-29,2662,7964,2069
CONS-0009-0052,CUST-0009,2026-02-22,3944,7998,7660
CONS-0009-0053,CUST-0009,2026-02-17,3535,8621,7505
CONS-0009-0054,CUST-0009,2026-03-13,982,4256,6828
CONS-0009-0055,CUST-0009,2026-02-22,1501,5644,2180
CONS-0009-0056,CUST-0009,2026-05-03,2654,1186,1280
CONS-0009-0057,CUST-0009,2026-03-17,1826,3504,7444
CONS-0009-0058,CUST-0009,2026-03-01,1812,8556,4915
CONS-0009-0059,CUST-0009,2026-05-03,3463,1226,9396
CONS-0009-0060,CUST-0009,2026-04-18,3064,9738,3662
CONS-0009-0061,CUST-0009,2026-03-14,2763,8075,6948
CONS-0009-0062,CUST-0009,2026-04-01,2411,8876,5251
CONS-0009-0063,CUST-0009,2026-02-22,2892,5569,6091
CONS-0009-0064,CUST-0009,2026-03-01,3424,3207,8671
CONS-0009-0065,CUST-0009,2026-05-09,530,2247,4374
CONS-0009-0066,CUST-0009,2026-04-14,2012,2368,9712
CONS-0009-0067,CUST-0009,2026-03-09,662,1090,9823
CONS-0009-0068,CUST-0009,2026-03-20,596,4808,9894
CONS-0010-0000,CUST-0010,2026-03-07,409,255,858
CONS-0010-0001,CUST-0010,2026-04-04,108,295,974
CONS-0010-0002,CUST-0010,2026-04-14,100,840,996
CONS-0010-0003,CUST-0010,2026-03-25,282,703,528
CONS-0010-0004,CUST-0010,2026-04-12,280,803,672
CONS-0010-0005,CUST-0010,2026-04-23,414,443,333
CONS-0010-0006,CUST-0010,2026-03-03,241,400,965
CONS-0010-0007,CUST-0010,2026-03-05,162,847,275
CONS-0010-0008,CUST-0010,2026-04-19,95,309,474
CONS-0010-0009,CUST-0010,2026-04-29,376,563,245
CONS-0010-0010,CUST-0010,2026-03-17,64,236,618
CONS-0010-0011,CUST-0010,2026-04-15,158,622,708
CONS-0010-0012,CUST-0010,2026-02-24,151,962,201
CONS-0010-0013,CUST-0010,2026-02-26,99,991,445
CONS-0010-0014,CUST-0010,2026-04-19,325,619,763
CONS-0010-0015,CUST-0010,2026-03-21,449,883,607
CONS-0010-0016,CUST-0010,2026-04-17,310,467,931
CONS-0010-0017,CUST-0010,2026-02-11,107,305,368
CONS-0010-0018,CUST-0010,2026-03-11,433,473,830
CONS-0010-0019,CUST-0010,2026-03-26,135,451,926
CONS-0010-0020,CUST-0010,2026-02-12,414,227,370
CONS-0010-0021,CUST-0010,2026-04-27,476,650,104
CONS-0010-0022,CUST-0010,2026-04-18,171,899,874
CONS-0010-0023,CUST-0010,2026-02-19,311,679,374
CONS-0010-0024,CUST-0010,2026-03-08,161,543,763
CONS-0010-0025,CUST-0010,2026-04-01,241,558,207
CONS-0010-0026,CUST-0010,2026-04-14,105,170,861
CONS-0010-0027,CUST-0010,2026-03-03,157,384,150
CONS-0010-0028,CUST-0010,2026-04-23,410,995,887
CONS-0010-0029,CUST-0010,2026-03-13,226,701,111
CONS-0010-0030,CUST-0010,2026-02-12,314,218,455
CONS-0010-0031,CUST-0010,2026-03-07,467,845,675
CONS-0010-0032,CUST-0010,2026-04-19,220,201,209
CONS-0010-0033,CUST-0010,2026-04-02,327,367,748
CONS-0010-0034,CUST-0010,2026-04-06,345,847,137
CONS-0010-0035,CUST-0010,2026-04-15,468,588,784
CONS-0010-0036,CUST-0010,2026-05-07,312,169,743
CONS-0010-0037,CUST-0010,2026-04-05,148,193,838
CONS-0010-0038,CUST-0010,2026-04-08,148,819,474
CONS-0010-0039,CUST-0010,2026-03-01,391,177,937
CONS-0010-0040,CUST-0010,2026-04-24,322,340,870
CONS-0010-0041,CUST-0010,2026-05-10,485,466,384
CONS-0010-0042,CUST-0010,2026-03-02,301,222,213
CONS-0010-0043,CUST-0010,2026-03-26,123,186,684
CONS-0010-0044,CUST-0010,2026-03-23,64,381,878
CONS-0010-0045,CUST-0010,2026-04-14,286,822,667
CONS-0010-0046,CUST-0010,2026-04-24,417,196,272
CONS-0010-0047,CUST-0010,2026-02-23,152,164,155
CONS-0010-0048,CUST-0010,2026-03-27,163,606,956
CONS-0010-0049,CUST-0010,2026-02-18,156,357,846
CONS-0010-0050,CUST-0010,2026-04-20,361,455,299
CONS-0010-0051,CUST-0010,2026-02-24,145,266,915
CONS-0010-0052,CUST-0010,2026-02-11,470,443,302
CONS-0010-0053,CUST-0010,2026-03-06,149,662,876
CONS-0010-0054,CUST-0010,2026-02-25,411,427,626
CONS-0010-0055,CUST-0010,2026-05-07,78,292,762
CONS-0010-0056,CUST-0010,2026-02-24,243,145,674
CONS-0010-0057,CUST-0010,2026-04-09,387,471,544
CONS-0010-0058,CUST-0010,2026-04-06,383,100,402
CONS-0010-0059,CUST-0010,2026-05-10,279,944,871
CONS-0010-0060,CUST-0010,2026-04-16,345,849,351
CONS-0010-0061,CUST-0010,2026-03-23,270,489,490
CONS-0010-0062,CUST-0010,2026-03-11,164,373,955
CONS-0010-0063,CUST-0010,2026-03-24,224,714,274
CONS-0010-0064,CUST-0010,2026-03-14,378,985,155
CONS-0010-0065,CUST-0010,2026-02-22,327,694,542
CONS-0010-0066,CUST-0010,2026-04-19,81,971,767
CONS-0010-0067,CUST-0010,2026-04-27,192,675,409
CONS-0010-0068,CUST-0010,2026-05-05,438,380,113
CONS-0010-0069,CUST-0010,2026-05-09,204,449,868
CONS-0010-0070,CUST-0010,2026-04-04,392,400,664
CONS-0010-0071,CUST-0010,2026-04-26,349,510,448
CONS-0010-0072,CUST-0010,2026-02-28,471,524,976
CONS-0010-0073,CUST-0010,2026-02-19,307,500,129
CONS-0010-0074,CUST-0010,2026-04-08,56,334,975
CONS-0010-0075,CUST-0010,2026-03-19,420,664,120
CONS-0010-0076,CUST-0010,2026-04-09,191,451,339
CONS-0010-0077,CUST-0010,2026-05-01,477,508,396
CONS-0010-0078,CUST-0010,2026-03-06,148,983,824
CONS-0010-0079,CUST-0010,2026-05-06,118,966,657
CONS-0010-0080,CUST-0010,2026-02-22,471,286,692
CONS-0010-0081,CUST-0010,2026-04-05,412,332,283
CONS-0010-0082,CUST-0010,2026-03-14,133,886,823
CONS-0010-0083,CUST-0010,2026-02-19,196,234,911
CONS-0010-0084,CUST-0010,2026-05-06,306,230,656
CONS-0011-0000,CUST-0011,2026-02-26,18408,113389,415340
CONS-0011-0001,CUST-0011,2026-05-07,68695,95867,778448
CONS-0011-0002,CUST-0011,2026-03-26,50363,354743,474464
CONS-0011-0003,CUST-0011,2026-02-16,40115,357596,576197
CONS-0011-0004,CUST-0011,2026-02-18,41990,267145,602417
CONS-0011-0005,CUST-0011,2026-04-06,38486,263343,598777
CONS-0011-0006,CUST-0011,2026-03-27,51727,263845,673382
CONS-0011-0007,CUST-0011,2026-05-07,31352,295852,276589
CONS-0011-0008,CUST-0011,2026-04-30,64859,241289,628425
CONS-0011-0009,CUST-0011,2026-02-19,44904,453057,274372
CONS-0011-0010,CUST-0011,2026-04-27,44807,299095,805340
CONS-0011-0011,CUST-0011,2026-04-14,40102,161609,366095
CONS-0011-0012,CUST-0011,2026-05-09,46749,330658,565562
CONS-0011-0013,CUST-0011,2026-03-11,27633,428310,443604
CONS-0011-0014,CUST-0011,2026-03-17,41327,302795,598161
CONS-0011-0015,CUST-0011,2026-03-28,45009,177307,621414
CONS-0011-0016,CUST-0011,2026-05-07,15853,183346,572452
CONS-0011-0017,CUST-0011,2026-04-09,61949,461111,352563
CONS-0011-0018,CUST-0011,2026-04-11,59111,242113,108371
CONS-0011-0019,CUST-0011,2026-04-01,65036,448462,602781
CONS-0011-0020,CUST-0011,2026-04-13,64480,231419,716703
CONS-0011-0021,CUST-0011,2026-05-07,19988,215229,726176
CONS-0011-0022,CUST-0011,2026-03-10,33491,204711,868054
CONS-0011-0023,CUST-0011,2026-03-04,19866,204250,498638
CONS-0011-0024,CUST-0011,2026-03-06,25462,86054,148150
CONS-0011-0025,CUST-0011,2026-03-09,52233,347310,674071
CONS-0011-0026,CUST-0011,2026-02-14,57024,430588,313045
CONS-0011-0027,CUST-0011,2026-03-13,32512,172868,452304
CONS-0011-0028,CUST-0011,2026-04-03,67971,456482,946322
CONS-0011-0029,CUST-0011,2026-02-17,62534,219523,233221
CONS-0011-0030,CUST-0011,2026-02-21,45838,459414,474625
CONS-0011-0031,CUST-0011,2026-02-18,67792,332132,755766
CONS-0011-0032,CUST-0011,2026-04-14,58996,91157,912952
CONS-0011-0033,CUST-0011,2026-02-15,26579,171836,377107
CONS-0011-0034,CUST-0011,2026-03-18,47653,339120,822505
CONS-0011-0035,CUST-0011,2026-05-01,40069,286072,445405
CONS-0011-0036,CUST-0011,2026-04-14,56182,181911,241056
CONS-0011-0037,CUST-0011,2026-04-28,42399,132690,424492
CONS-0011-0038,CUST-0011,2026-03-02,29073,471716,573069
CONS-0011-0039,CUST-0011,2026-04-25,61528,302163,238872
CONS-0011-0040,CUST-0011,2026-05-09,58006,96374,206697
CONS-0011-0041,CUST-0011,2026-04-07,39587,381764,577283
CONS-0011-0042,CUST-0011,2026-02-15,57077,117450,402276
CONS-0011-0043,CUST-0011,2026-04-06,38105,77367,435787
CONS-0011-0044,CUST-0011,2026-04-28,64202,119994,411431
CONS-0011-0045,CUST-0011,2026-04-21,19803,276540,906561
CONS-0011-0046,CUST-0011,2026-03-09,34155,452619,746838
CONS-0011-0047,CUST-0011,2026-03-30,64528,84840,897596
CONS-0011-0048,CUST-0011,2026-03-15,48928,380421,349622
CONS-0011-0049,CUST-0011,2026-03-08,26196,288326,396744
CONS-0011-0050,CUST-0011,2026-03-03,31037,288475,339638
CONS-0011-0051,CUST-0011,2026-02-22,58239,482671,604253
CONS-0011-0052,CUST-0011,2026-04-17,22290,331229,141154
CONS-0011-0053,CUST-0011,2026-03-29,16171,373720,947879
CONS-0011-0054,CUST-0011,2026-03-05,18755,245955,444234
CONS-0011-0055,CUST-0011,2026-03-11,16945,264795,742912
CONS-0012-0000,CUST-0012,2026-03-25,1216,4393,4089
CONS-0012-0001,CUST-0012,2026-03-15,5047,8088,4337
CONS-0012-0002,CUST-0012,2026-04-02,2188,7750,2397
CONS-0012-0003,CUST-0012,2026-03-27,6162,6959,6971
CONS-0012-0004,CUST-0012,2026-03-01,3388,6817,3855
CONS-0012-0005,CUST-0012,2026-03-16,4498,6026,2929
CONS-0012-0006,CUST-0012,2026-02-26,1981,7379,8959
CONS-0012-0007,CUST-0012,2026-04-25,3144,6834,1438
CONS-0012-0008,CUST-0012,2026-02-13,1477,6644,7209
CONS-0012-0009,CUST-0012,2026-03-10,2328,8962,9387
CONS-0012-0010,CUST-0012,2026-04-20,3814,6039,2242
CONS-0012-0011,CUST-0012,2026-04-04,2766,5138,9019
CONS-0012-0012,CUST-0012,2026-02-15,2247,2826,5811
CONS-0012-0013,CUST-0012,2026-04-08,4279,2625,3074
CONS-0012-0014,CUST-0012,2026-05-04,3994,5852,1403
CONS-0012-0015,CUST-0012,2026-02-11,2755,7677,1118
CONS-0012-0016,CUST-0012,2026-04-27,4273,2105,6692
CONS-0012-0017,CUST-0012,2026-05-08,2721,7590,9465
CONS-0012-0018,CUST-0012,2026-03-27,2926,5641,9921
CONS-0012-0019,CUST-0012,2026-03-19,4935,1197,8142
CONS-0012-0020,CUST-0012,2026-03-31,1419,3386,7033
CONS-0012-0021,CUST-0012,2026-02-16,6604,4750,4358
CONS-0012-0022,CUST-0012,2026-03-04,4503,8770,4811
CONS-0012-0023,CUST-0012,2026-03-16,4888,3227,2436
CONS-0012-0024,CUST-0012,2026-03-19,5875,1386,3921
CONS-0012-0025,CUST-0012,2026-03-11,4305,2849,8142
CONS-0012-0026,CUST-0012,2026-05-07,2416,9468,4573
CONS-0012-0027,CUST-0012,2026-02-14,996,8880,1298
CONS-0012-0028,CUST-0012,2026-03-13,1515,4815,2234
CONS-0012-0029,CUST-0012,2026-03-12,1740,7018,8480
CONS-0012-0030,CUST-0012,2026-03-22,6759,3487,8780
CONS-0012-0031,CUST-0012,2026-03-09,1851,8661,1484
CONS-0012-0032,CUST-0012,2026-04-20,4876,8913,6024
CONS-0012-0033,CUST-0012,2026-03-03,5803,8034,7201
CONS-0012-0034,CUST-0012,2026-03-03,2343,8751,7947
CONS-0012-0035,CUST-0012,2026-03-28,7422,4771,7736
CONS-0012-0036,CUST-0012,2026-04-02,6693,6393,6373
CONS-0012-0037,CUST-0012,2026-04-06,4630,9391,9962
CONS-0012-0038,CUST-0012,2026-05-03,1906,3517,3407
CONS-0012-0039,CUST-0012,2026-03-09,2362,3243,3575
CONS-0012-0040,CUST-0012,2026-04-27,5851,9521,6011
CONS-0012-0041,CUST-0012,2026-02-17,3948,3867,3504
CONS-0012-0042,CUST-0012,2026-02-14,3120,4466,3690
CONS-0012-0043,CUST-0012,2026-03-03,4347,5737,4682
CONS-0012-0044,CUST-0012,2026-02-19,5163,9287,3513
CONS-0012-0045,CUST-0012,2026-05-01,5700,6778,1541
CONS-0012-0046,CUST-0012,2026-04-29,1071,8570,9440
CONS-0012-0047,CUST-0012,2026-05-08,2164,1125,7559
CONS-0012-0048,CUST-0012,2026-04-24,5950,2582,1489
CONS-0012-0049,CUST-0012,2026-02-15,6793,8669,3600
CONS-0012-0050,CUST-0012,2026-04-24,6295,4056,5489
CONS-0012-0051,CUST-0012,2026-05-09,5160,2856,1858
CONS-0012-0052,CUST-0012,2026-02-17,4575,2377,1200
CONS-0012-0053,CUST-0012,2026-03-21,3130,4134,5322
CONS-0012-0054,CUST-0012,2026-04-03,3336,8152,3706
CONS-0012-0055,CUST-0012,2026-03-09,7497,6909,6774
CONS-0012-0056,CUST-0012,2026-02-28,4519,3967,4516
CONS-0012-0057,CUST-0012,2026-02-22,802,5826,2542
CONS-0012-0058,CUST-0012,2026-04-05,2344,7431,3234
CONS-0012-0059,CUST-0012,2026-02-10,3757,3686,3259
CONS-0012-0060,CUST-0012,2026-03-18,6798,2338,1077
CONS-0012-0061,CUST-0012,2026-04-29,4951,6537,4535
CONS-0012-0062,CUST-0012,2026-02-11,4696,4103,4257
CONS-0012-0063,CUST-0012,2026-04-08,1642,2657,7692
CONS-0012-0064,CUST-0012,2026-02-18,3342,4749,6375
CONS-0012-0065,CUST-0012,2026-02-22,6055,1068,5533
CONS-0012-0066,CUST-0012,2026-04-12,1159,3358,8445
CONS-0012-0067,CUST-0012,2026-02-10,5460,6622,9945
CONS-0012-0068,CUST-0012,2026-05-03,1153,1101,7920
CONS-0012-0069,CUST-0012,2026-02-23,796,1040,4718
CONS-0012-0070,CUST-0012,2026-04-13,4095,7924,5880
CONS-0012-0071,CUST-0012,2026-03-17,4777,2393,5953
CONS-0012-0072,CUST-0012,2026-02-21,6501,1031,6442
CONS-0012-0073,CUST-0012,2026-03-04,6955,6995,3575
CONS-0012-0074,CUST-0012,2026-03-30,1423,4382,9401
CONS-0012-0075,CUST-0012,2026-02-24,5172,7196,3170
CONS-0012-0076,CUST-0012,2026-03-08,6268,2694,4130
CONS-0012-0077,CUST-0012,2026-03-25,6216,8277,2309
CONS-0012-0078,CUST-0012,2026-02-27,5184,3556,8245
CONS-0012-0079,CUST-0012,2026-04-28,6567,5900,5250
CONS-0012-0080,CUST-0012,2026-02-20,1326,7609,9787
CONS-0012-0081,CUST-0012,2026-03-09,7380,3941,9668
CONS-0012-0082,CUST-0012,2026-04-30,5382,9919,2199
CONS-0012-0083,CUST-0012,2026-02-27,5580,6909,2608
CONS-0013-0000,CUST-0013,2026-04-06,1848,6956,4979
CONS-0013-0001,CUST-0013,2026-04-21,2502,8260,9569
CONS-0013-0002,CUST-0013,2026-04-29,2517,9975,4287
CONS-0013-0003,CUST-0013,2026-02-14,1780,8898,1716
CONS-0013-0004,CUST-0013,2026-04-01,1872,9470,7840
CONS-0013-0005,CUST-0013,2026-05-04,2986,6922,7607
CONS-0013-0006,CUST-0013,2026-04-01,2481,7673,4415
CONS-0013-0007,CUST-0013,2026-02-28,3003,2316,6434
CONS-0013-0008,CUST-0013,2026-02-28,1911,7070,9308
CONS-0013-0009,CUST-0013,2026-02-21,3083,6055,6358
CONS-0013-0010,CUST-0013,2026-05-08,4450,9142,4659
CONS-0013-0011,CUST-0013,2026-02-20,2378,6176,5252
CONS-0013-0012,CUST-0013,2026-02-26,648,8257,4633
CONS-0013-0013,CUST-0013,2026-03-22,876,5883,2508
CONS-0013-0014,CUST-0013,2026-04-20,1544,9589,1443
CONS-0013-0015,CUST-0013,2026-03-23,1084,1445,1019
CONS-0013-0016,CUST-0013,2026-03-31,2723,8272,9209
CONS-0013-0017,CUST-0013,2026-02-22,739,4457,3495
CONS-0013-0018,CUST-0013,2026-03-07,588,1288,3805
CONS-0013-0019,CUST-0013,2026-03-26,4811,1899,6956
CONS-0013-0020,CUST-0013,2026-05-03,2408,8850,1277
CONS-0013-0021,CUST-0013,2026-05-09,1111,3993,8709
CONS-0013-0022,CUST-0013,2026-02-25,2648,1035,3032
CONS-0013-0023,CUST-0013,2026-02-17,3244,6072,4715
CONS-0013-0024,CUST-0013,2026-02-10,4535,1073,1594
CONS-0013-0025,CUST-0013,2026-04-14,3619,7932,9532
CONS-0013-0026,CUST-0013,2026-04-20,1235,3687,9073
CONS-0013-0027,CUST-0013,2026-04-21,1066,2116,6719
CONS-0013-0028,CUST-0013,2026-03-14,4696,5106,3941
CONS-0013-0029,CUST-0013,2026-04-21,2260,6976,6080
CONS-0013-0030,CUST-0013,2026-03-09,3241,8111,4100
CONS-0013-0031,CUST-0013,2026-03-29,1306,1034,1193
CONS-0013-0032,CUST-0013,2026-05-07,4320,7494,2573
CONS-0013-0033,CUST-0013,2026-02-24,2864,3597,4011
CONS-0013-0034,CUST-0013,2026-03-01,4267,7168,8361
CONS-0013-0035,CUST-0013,2026-04-03,2264,4045,7081
CONS-0013-0036,CUST-0013,2026-05-07,1723,5790,4898
CONS-0013-0037,CUST-0013,2026-03-10,4687,6429,1844
CONS-0013-0038,CUST-0013,2026-02-22,3529,2656,4283
CONS-0014-0000,CUST-0014,2026-03-05,11553,17898,59355
CONS-0014-0001,CUST-0014,2026-03-28,9114,25195,74126
CONS-0014-0002,CUST-0014,2026-03-27,17681,45309,74286
CONS-0014-0003,CUST-0014,2026-02-27,16602,17680,33130
CONS-0014-0004,CUST-0014,2026-03-21,10129,33587,48922
CONS-0014-0005,CUST-0014,2026-02-21,7885,21586,97070
CONS-0014-0006,CUST-0014,2026-04-15,8211,31268,91937
CONS-0014-0007,CUST-0014,2026-03-12,18742,36672,32786
CONS-0014-0008,CUST-0014,2026-02-22,8158,10493,69422
CONS-0014-0009,CUST-0014,2026-02-24,5541,31699,79851
CONS-0014-0010,CUST-0014,2026-02-13,8889,41545,15210
CONS-0014-0011,CUST-0014,2026-04-30,18725,41948,84998
CONS-0014-0012,CUST-0014,2026-03-01,14490,24821,79167
CONS-0014-0013,CUST-0014,2026-04-13,16505,23676,39204
CONS-0014-0014,CUST-0014,2026-03-16,11590,28775,52108
CONS-0014-0015,CUST-0014,2026-03-13,11905,47815,62734
CONS-0014-0016,CUST-0014,2026-03-23,14206,47648,10647
CONS-0014-0017,CUST-0014,2026-03-25,9361,31745,69466
CONS-0014-0018,CUST-0014,2026-02-13,14635,31677,35858
CONS-0014-0019,CUST-0014,2026-03-14,13872,49222,65753
CONS-0014-0020,CUST-0014,2026-04-26,15839,20525,42280
CONS-0014-0021,CUST-0014,2026-03-21,8646,12583,71911
CONS-0014-0022,CUST-0014,2026-04-02,7720,14942,59965
CONS-0014-0023,CUST-0014,2026-03-16,12826,19078,34213
CONS-0014-0024,CUST-0014,2026-04-06,11263,10260,83625
CONS-0014-0025,CUST-0014,2026-02-13,19442,37791,98858
CONS-0014-0026,CUST-0014,2026-02-18,16526,19530,38938
CONS-0014-0027,CUST-0014,2026-02-16,15936,19548,68708
CONS-0014-0028,CUST-0014,2026-03-18,5807,22135,98104
CONS-0014-0029,CUST-0014,2026-03-29,12848,16276,58498
CONS-0014-0030,CUST-0014,2026-03-22,14322,26877,14641
CONS-0014-0031,CUST-0014,2026-04-23,15689,10278,73587
CONS-0014-0032,CUST-0014,2026-05-01,9735,29975,81742
CONS-0014-0033,CUST-0014,2026-02-15,8821,23626,41316
CONS-0014-0034,CUST-0014,2026-03-02,9181,47798,31836
CONS-0014-0035,CUST-0014,2026-04-21,16634,30625,80757
CONS-0014-0036,CUST-0014,2026-04-27,7272,18621,40360
CONS-0014-0037,CUST-0014,2026-03-13,15730,28763,60369
CONS-0014-0038,CUST-0014,2026-04-12,5603,44118,30610
CONS-0014-0039,CUST-0014,2026-03-09,9653,21730,12494
CONS-0014-0040,CUST-0014,2026-03-17,13290,23680,25665
CONS-0014-0041,CUST-0014,2026-04-09,18228,37915,35686
CONS-0014-0042,CUST-0014,2026-04-07,17236,42220,11169
CONS-0014-0043,CUST-0014,2026-05-06,17622,29445,80546
CONS-0014-0044,CUST-0014,2026-02-26,10937,36165,29117
CONS-0014-0045,CUST-0014,2026-02-16,16234,35274,54162
CONS-0014-0046,CUST-0014,2026-04-22,10554,12408,58285
CONS-0014-0047,CUST-0014,2026-03-29,16817,36976,40988
CONS-0014-0048,CUST-0014,2026-03-12,6123,20947,98775
CONS-0014-0049,CUST-0014,2026-03-06,6667,28610,13413
CONS-0014-0050,CUST-0014,2026-05-02,18318,42847,64843
CONS-0014-0051,CUST-0014,2026-03-28,18452,45755,49801
CONS-0014-0052,CUST-0014,2026-02-19,8016,11649,50305
CONS-0014-0053,CUST-0014,2026-04-17,13142,39714,23574
CONS-0014-0054,CUST-0014,2026-03-25,15493,28596,37487
CONS-0014-0055,CUST-0014,2026-02-12,7001,42117,66196
CONS-0014-0056,CUST-0014,2026-05-03,6995,15699,42886
CONS-0014-0057,CUST-0014,2026-02-20,9028,48409,93820
CONS-0014-0058,CUST-0014,2026-03-13,12210,11129,22312
CONS-0014-0059,CUST-0014,2026-02-26,9231,21897,80461
CONS-0014-0060,CUST-0014,2026-04-29,19274,41307,72463
CONS-0014-0061,CUST-0014,2026-02-14,10896,45835,12223
CONS-0014-0062,CUST-0014,2026-04-02,10936,10568,36981
CONS-0014-0063,CUST-0014,2026-04-24,8796,10023,69996
CONS-0014-0064,CUST-0014,2026-03-26,12167,30823,46339
CONS-0014-0065,CUST-0014,2026-05-06,16933,47607,13778
